,id,dtm,value,corriente_1,voltaje,corriente_2,corriente_3,potencia_1,potencia_2,potencia_3,FP_1,FP_2,FP_3,frecuencia,building_id,sensor_id
2245,2162318,2023-08-30 09:21:30,0.36,221.0,214.59,245.95,243.8,27.22,30.08,30.25,1.01,1.01,1.0,60.01,65,82
2246,2162321,2023-08-30 09:21:45,0.37,221.43,214.22,244.68,244.54,27.3,29.81,30.28,1.01,1.01,1.0,59.93,65,82
2247,2162325,2023-08-30 09:22:00,0.43,262.52,213.13,305.8,296.29,32.33,37.33,36.5,1.0,1.0,1.0,59.94,65,82
2248,2162330,2023-08-30 09:22:15,0.44,262.71,213.01,305.91,293.35,32.31,37.34,36.12,1.0,1.0,1.0,59.97,65,82
2249,2162333,2023-08-30 09:22:30,0.43,254.88,212.95,304.62,278.55,31.33,37.12,34.28,1.0,1.0,1.0,60.04,65,82
2250,2162338,2023-08-30 09:22:45,0.43,252.05,212.99,304.38,277.94,30.97,37.11,34.19,1.0,1.0,1.0,60.0,65,82
2251,2162341,2023-08-30 09:23:00,0.42,248.17,213.08,303.75,276.76,30.49,37.05,34.06,1.0,1.0,1.0,60.01,65,82
2252,2162347,2023-08-30 09:23:15,0.42,247.4,212.95,304.18,277.32,30.37,37.07,34.12,1.0,1.0,1.0,60.03,65,82
2253,2162350,2023-08-30 09:23:30,0.42,252.17,213.29,303.1,277.11,31.01,36.99,34.16,1.0,1.0,1.0,59.98,65,82
2254,2162354,2023-08-30 09:23:45,0.42,245.16,212.87,305.87,273.6,30.01,37.3,33.64,1.0,1.0,0.99,59.96,65,82
2255,2162358,2023-08-30 09:24:00,0.42,244.74,213.62,304.52,274.74,30.1,37.23,33.91,1.0,1.0,1.0,60.05,65,82
2256,2162361,2023-08-30 09:24:15,0.42,243.3,213.35,297.22,266.1,29.87,36.31,32.81,1.0,1.0,1.0,59.98,65,82
2257,2162366,2023-08-30 09:24:30,0.41,242.47,214.46,294.27,265.97,29.99,36.1,32.95,1.0,1.0,1.0,60.05,65,82
2258,2162370,2023-08-30 09:24:45,0.41,242.55,213.7,293.45,266.92,29.95,35.81,32.96,1.0,1.0,1.0,60.0,65,82
2259,2162374,2023-08-30 09:25:00,0.41,242.43,213.87,293.98,265.27,29.91,35.94,32.78,1.0,1.0,1.0,60.02,65,82
2260,2162379,2023-08-30 09:25:15,0.4,201.57,214.21,251.95,229.81,24.61,30.66,28.5,1.02,1.01,1.0,60.0,65,82
2261,2162381,2023-08-30 09:25:30,0.35,201.41,213.29,249.66,230.55,24.48,30.15,28.48,1.02,1.01,1.0,60.02,65,82
2262,2162385,2023-08-30 09:25:45,0.34,198.31,213.72,229.68,212.77,24.07,27.89,26.3,1.02,1.01,1.0,59.97,65,82
2263,2162389,2023-08-30 09:26:00,0.33,198.8,213.83,230.58,212.69,24.12,28.04,26.3,1.02,1.01,1.0,60.01,65,82
2264,2162395,2023-08-30 09:26:15,0.33,199.52,213.95,230.15,212.58,24.25,28.0,26.28,1.02,1.01,1.0,59.98,65,82
2265,2162397,2023-08-30 09:26:30,0.33,199.87,213.38,231.07,213.09,24.2,28.04,26.28,1.02,1.01,1.0,60.0,65,82
2266,2162403,2023-08-30 09:26:45,0.33,204.14,213.74,229.98,217.06,24.89,27.92,26.82,1.01,1.01,1.0,60.01,65,82
2267,2162405,2023-08-30 09:27:00,0.33,204.97,213.85,229.13,216.13,25.02,27.85,26.69,1.01,1.01,1.0,59.95,65,82
2268,2162411,2023-08-30 09:27:15,0.33,203.55,213.84,236.3,222.48,24.78,28.71,27.49,1.02,1.01,1.0,59.99,65,82
2269,2162413,2023-08-30 09:27:30,0.34,204.48,213.49,237.52,226.92,24.88,28.79,28.01,1.01,1.01,1.0,59.97,65,82
2270,2162417,2023-08-30 09:27:45,0.34,217.58,213.11,238.68,227.89,26.51,28.87,28.1,1.01,1.01,1.0,60.01,65,82
2271,2162423,2023-08-30 09:28:00,0.35,208.7,213.26,239.11,230.03,25.43,28.95,28.36,1.01,1.01,1.0,60.0,65,82
2272,2162426,2023-08-30 09:28:15,0.34,216.47,213.38,223.24,216.0,26.4,27.11,26.51,1.01,1.01,1.01,60.03,65,82
2273,2162430,2023-08-30 09:28:30,0.33,215.2,213.61,224.81,216.34,26.25,27.36,26.57,1.01,1.01,1.01,60.0,65,82
2274,2162435,2023-08-30 09:28:45,0.35,214.36,213.54,243.42,232.26,26.15,29.53,28.68,1.01,1.01,1.0,59.97,65,82
2275,2162438,2023-08-30 09:29:00,0.35,212.9,213.65,243.62,232.05,25.93,29.56,28.66,1.01,1.01,1.0,60.01,65,82
2276,2162442,2023-08-30 09:29:15,0.39,241.19,213.4,265.28,271.81,29.72,32.34,33.62,1.0,1.0,1.0,60.02,65,82
2277,2162446,2023-08-30 09:29:30,0.4,241.37,213.2,269.44,271.69,29.71,32.83,33.58,1.0,1.0,1.0,60.02,65,82
2278,2162450,2023-08-30 09:29:45,0.42,244.07,213.24,269.98,271.65,30.05,32.91,33.58,1.0,1.0,1.0,60.0,65,82
2279,2162453,2023-08-30 09:30:00,0.4,228.55,213.2,260.08,271.44,28.14,31.61,33.53,1.0,1.01,1.0,60.04,65,82
2280,2162459,2023-08-30 09:30:15,0.4,227.92,213.2,260.04,271.55,28.05,31.61,33.56,1.0,1.01,1.0,59.96,65,82
2281,2162461,2023-08-30 09:30:30,0.39,226.36,213.43,259.69,271.07,27.89,31.59,33.53,1.0,1.01,1.0,60.03,65,82
2282,2162466,2023-08-30 09:30:45,0.39,225.39,213.29,260.59,270.44,27.75,31.68,33.43,1.0,1.01,1.0,60.0,65,82
2283,2162469,2023-08-30 09:31:00,0.39,222.11,213.3,262.54,267.39,27.35,31.94,33.03,1.0,1.01,1.0,59.97,65,82
2284,2162474,2023-08-30 09:31:15,0.4,233.65,213.08,276.56,267.96,28.71,33.64,33.09,1.0,1.0,1.0,60.01,65,82
2285,2162478,2023-08-30 09:31:30,0.4,234.91,213.45,275.92,268.07,28.92,33.64,33.16,1.0,1.0,1.0,60.0,65,82
2286,2162483,2023-08-30 09:31:45,0.4,235.07,213.35,275.77,268.87,28.93,33.59,33.24,1.0,1.0,1.0,60.02,65,82
2287,2162487,2023-08-30 09:32:00,0.4,232.38,213.2,275.0,268.34,28.57,33.47,33.15,1.0,1.0,1.0,59.99,65,82
2288,2162490,2023-08-30 09:32:15,0.4,232.49,213.19,275.56,268.62,28.58,33.53,33.19,1.0,1.0,1.0,59.99,65,82
2289,2162494,2023-08-30 09:32:30,0.42,273.72,213.8,315.03,303.88,33.8,38.55,37.52,1.0,1.0,1.0,60.04,65,82
2290,2162497,2023-08-30 09:32:45,0.46,274.35,213.89,315.56,304.18,33.89,38.63,37.57,1.0,1.0,1.0,60.02,65,82
2291,2162501,2023-08-30 09:33:00,0.44,253.88,214.1,292.91,278.94,31.38,35.89,34.59,1.0,1.0,1.0,60.03,65,82
2292,2162506,2023-08-30 09:33:15,0.42,251.69,214.0,283.97,269.3,31.1,34.78,33.39,1.0,1.0,1.0,59.96,65,82
2293,2162510,2023-08-30 09:33:30,0.41,250.38,213.76,279.4,268.45,30.9,34.18,33.25,1.0,1.0,1.0,59.95,65,82
2294,2162513,2023-08-30 09:33:45,0.41,252.75,213.84,279.45,268.03,31.21,34.21,33.2,1.0,1.0,1.0,59.97,65,82
2295,2162518,2023-08-30 09:34:00,0.41,252.9,213.05,279.56,269.38,31.12,34.06,33.26,1.0,1.0,1.0,59.98,65,82
2296,2162522,2023-08-30 09:34:15,0.41,248.77,212.48,277.39,269.25,30.52,33.73,33.14,1.0,1.0,1.0,59.99,65,82
2297,2162526,2023-08-30 09:34:30,0.41,249.79,212.52,277.88,269.57,30.66,33.8,33.18,1.0,1.0,1.0,60.06,65,82
2298,2162531,2023-08-30 09:34:45,0.41,249.01,213.25,277.06,269.1,30.67,33.8,33.24,1.0,1.0,1.0,60.05,65,82
2299,2162533,2023-08-30 09:35:00,0.41,248.91,212.85,277.28,268.66,30.58,33.77,33.13,1.0,1.0,1.0,60.02,65,82
2300,2162538,2023-08-30 09:35:15,0.41,250.85,212.42,276.86,268.66,30.76,33.64,33.07,1.0,1.0,1.0,59.97,65,82
2301,2162541,2023-08-30 09:35:30,0.43,251.37,212.63,298.11,286.92,30.87,36.25,35.27,1.0,1.0,1.0,59.97,65,82
2302,2162547,2023-08-30 09:35:45,0.41,222.78,213.09,259.06,263.81,27.34,31.18,32.54,1.0,1.01,1.0,59.99,65,82
2303,2162549,2023-08-30 09:36:00,0.38,220.53,213.51,258.15,262.8,27.07,31.15,32.49,1.01,1.01,1.0,60.03,65,82
2304,2162554,2023-08-30 09:36:15,0.38,220.56,213.51,265.32,268.23,27.07,31.98,33.17,1.01,1.02,1.0,60.01,65,82
2305,2162558,2023-08-30 09:36:30,0.39,220.08,213.57,266.4,268.93,27.0,32.11,33.29,1.01,1.02,1.0,60.03,65,82
2306,2162561,2023-08-30 09:36:45,0.39,219.92,213.35,266.08,267.84,26.94,32.05,33.12,1.01,1.02,1.0,60.02,65,82
2307,2162567,2023-08-30 09:37:00,0.39,222.7,213.04,271.55,270.83,27.28,32.66,33.41,1.01,1.02,1.0,59.98,65,82
2308,2162571,2023-08-30 09:37:15,0.39,222.71,213.11,273.2,273.9,27.33,32.84,33.81,1.01,1.02,1.0,59.99,65,82
2309,2162574,2023-08-30 09:37:30,0.39,220.07,213.12,273.09,274.34,26.96,32.82,33.88,1.01,1.02,1.0,59.99,65,82
2310,2162578,2023-08-30 09:37:45,0.38,210.52,212.81,262.37,274.49,25.81,31.37,33.86,1.0,1.02,1.0,59.98,65,82
2311,2162581,2023-08-30 09:38:00,0.38,213.91,213.42,264.0,274.01,26.27,31.75,33.91,1.0,1.02,1.0,59.97,65,82
2312,2162586,2023-08-30 09:38:15,0.38,213.53,213.0,265.9,275.47,26.2,31.86,34.02,1.0,1.02,1.0,59.98,65,82
2313,2162589,2023-08-30 09:38:30,0.38,216.75,212.92,265.18,275.25,26.61,31.79,33.95,1.0,1.02,1.0,59.98,65,82
2314,2162595,2023-08-30 09:38:45,0.38,208.34,212.99,261.79,272.13,25.59,31.32,33.57,1.0,1.02,1.0,59.99,65,82
2315,2162599,2023-08-30 09:39:00,0.38,206.9,212.85,262.24,272.41,25.4,31.35,33.57,1.0,1.02,1.0,59.99,65,82
2316,2162602,2023-08-30 09:39:15,0.38,205.66,213.2,254.17,265.31,25.28,30.48,32.77,1.0,1.02,1.0,60.0,65,82
2317,2162606,2023-08-30 09:39:30,0.37,205.69,213.31,255.08,265.12,25.26,30.63,32.79,1.0,1.02,1.0,59.98,65,82
2318,2162609,2023-08-30 09:39:45,0.37,206.03,213.17,255.23,264.67,25.29,30.63,32.7,1.0,1.02,1.0,59.98,65,82
2319,2162615,2023-08-30 09:40:00,0.37,206.28,213.19,254.9,264.38,25.33,30.62,32.64,1.0,1.02,1.0,60.0,65,82
2320,2162619,2023-08-30 09:40:15,0.37,209.33,211.91,256.73,266.1,25.55,30.63,32.69,1.0,1.02,1.0,60.0,65,82
2321,2162621,2023-08-30 09:40:30,0.37,208.77,213.19,255.14,272.43,25.68,30.6,33.64,1.0,1.02,1.0,60.01,65,82
2322,2162627,2023-08-30 09:40:45,0.37,206.58,212.61,255.36,265.48,25.3,30.59,32.68,1.0,1.02,1.0,59.96,65,82
2323,2162630,2023-08-30 09:41:00,0.37,205.89,212.86,255.09,265.96,25.24,30.57,32.8,1.0,1.02,1.0,59.99,65,82
2324,2162634,2023-08-30 09:41:15,0.37,202.69,212.81,255.16,262.33,24.83,30.58,32.34,1.0,1.02,1.0,59.98,65,82
2325,2162637,2023-08-30 09:41:30,0.37,202.14,214.05,254.1,261.75,24.91,30.63,32.46,1.0,1.02,1.0,60.0,65,82
2326,2162642,2023-08-30 09:41:45,0.37,208.63,213.89,238.2,251.39,25.69,28.79,31.1,1.0,1.02,1.0,60.01,65,82
2327,2162647,2023-08-30 09:42:00,0.36,210.11,213.82,239.15,252.04,25.87,28.91,31.18,1.0,1.01,1.0,59.99,65,82
2328,2162650,2023-08-30 09:42:15,0.36,209.68,213.6,238.68,251.72,25.79,28.82,31.1,1.0,1.01,1.0,59.98,65,82
2329,2162653,2023-08-30 09:42:30,0.36,208.69,213.63,237.93,250.93,25.67,28.73,31.0,1.0,1.02,1.0,59.98,65,82
2330,2162659,2023-08-30 09:42:45,0.35,202.24,213.68,243.71,247.05,24.81,29.38,30.56,1.01,1.02,1.0,59.95,65,82
2331,2162663,2023-08-30 09:43:00,0.35,202.86,213.74,245.43,249.2,24.9,29.59,30.84,1.01,1.02,1.0,60.0,65,82
2332,2162665,2023-08-30 09:43:15,0.41,242.97,213.56,282.1,283.52,29.96,34.44,35.04,1.0,1.0,1.0,60.05,65,82
2333,2162669,2023-08-30 09:43:30,0.43,258.96,213.76,293.88,283.2,31.97,35.96,35.03,1.0,1.0,1.0,59.98,65,82
2334,2162673,2023-08-30 09:43:45,0.43,260.77,212.43,294.58,284.04,31.99,35.82,34.92,1.0,1.0,1.0,59.96,65,82
2335,2162677,2023-08-30 09:44:00,0.43,260.49,212.24,294.61,284.56,31.94,35.77,34.97,1.0,1.0,1.0,60.01,65,82
2336,2162683,2023-08-30 09:44:15,0.44,279.65,212.23,319.55,312.24,34.28,38.8,38.21,1.0,1.0,0.99,60.01,65,82
2337,2162685,2023-08-30 09:44:30,0.46,279.83,212.15,318.04,311.41,34.28,38.62,38.11,1.0,1.0,0.99,60.05,65,82
2338,2162689,2023-08-30 09:44:45,0.46,282.75,211.99,320.6,313.05,34.61,38.9,38.28,1.0,1.0,0.99,59.98,65,82
2339,2162694,2023-08-30 09:45:00,0.47,283.06,212.69,320.9,313.41,34.77,39.06,38.45,1.0,1.0,0.99,60.04,65,82
2340,2162698,2023-08-30 09:45:15,0.47,282.51,212.85,320.21,313.56,34.73,38.99,38.5,1.0,1.0,0.99,60.04,65,82
2341,2162704,2023-08-30 09:45:31,0.46,276.23,212.28,318.17,309.17,33.89,38.67,37.73,1.0,1.0,0.99,59.99,65,82
2342,2162706,2023-08-30 09:45:45,0.46,274.48,212.22,312.21,300.71,33.64,37.9,36.81,1.0,1.0,0.99,60.02,65,82
2343,2162711,2023-08-30 09:46:00,0.45,274.27,213.1,309.34,299.74,33.77,37.68,36.84,1.0,1.0,0.99,60.04,65,82
2344,2162714,2023-08-30 09:46:15,0.45,275.11,212.54,311.13,299.99,33.77,37.81,36.77,1.0,1.0,0.99,59.97,65,82
2345,2162718,2023-08-30 09:46:30,0.42,234.16,212.73,270.93,270.73,28.74,32.93,33.35,1.0,1.0,1.0,60.03,65,82
2346,2162721,2023-08-30 09:46:45,0.4,236.51,213.21,270.65,269.33,29.11,32.96,33.26,1.0,1.0,1.0,60.01,65,82
2347,2162727,2023-08-30 09:47:00,0.4,238.59,213.37,270.71,265.89,29.39,32.99,32.87,1.0,1.0,1.0,60.01,65,82
2348,2162730,2023-08-30 09:47:15,0.41,240.76,213.41,271.83,269.69,29.67,33.15,33.33,1.0,1.0,1.0,59.99,65,82
2349,2162734,2023-08-30 09:47:30,0.4,237.01,213.34,271.12,266.29,29.19,33.03,32.92,1.0,1.0,1.0,60.03,65,82
2350,2162739,2023-08-30 09:47:45,0.4,237.16,213.25,270.74,266.46,29.19,32.97,32.92,1.0,1.0,1.0,60.02,65,82
2351,2162743,2023-08-30 09:48:00,0.39,217.33,213.42,249.16,249.76,26.59,30.23,30.84,1.01,1.01,1.0,60.05,65,82
2352,2162745,2023-08-30 09:48:15,0.38,234.23,212.91,250.32,279.76,28.78,30.31,34.43,1.0,1.01,1.0,59.99,65,82
2353,2162751,2023-08-30 09:48:30,0.38,231.26,213.03,249.82,269.92,28.42,30.26,33.24,1.0,1.01,1.0,59.96,65,82
2354,2162754,2023-08-30 09:48:45,0.38,232.28,213.21,250.0,270.04,28.56,30.32,33.27,1.0,1.01,1.0,60.01,65,82
2355,2162757,2023-08-30 09:49:00,0.39,236.72,213.07,257.52,277.53,29.1,31.16,34.21,1.0,1.01,1.0,59.98,65,82
2356,2162761,2023-08-30 09:49:15,0.43,239.75,213.28,278.45,293.22,29.52,33.66,36.24,1.0,1.01,1.0,60.01,65,82
2357,2162765,2023-08-30 09:49:30,0.41,239.49,213.21,276.66,291.71,29.47,33.43,36.03,1.0,1.01,1.0,60.06,65,82
2358,2162770,2023-08-30 09:49:45,0.41,237.2,213.09,275.4,290.85,29.16,33.28,35.9,1.0,1.01,1.0,59.99,65,82
2359,2162775,2023-08-30 09:50:00,0.4,237.29,212.8,263.41,292.47,29.12,31.71,35.98,1.0,1.01,1.0,60.0,65,82
2360,2162777,2023-08-30 09:50:15,0.4,237.72,212.86,263.33,288.11,29.19,31.7,35.47,1.0,1.01,1.0,59.98,65,82
2361,2162782,2023-08-30 09:50:30,0.4,233.65,212.79,263.21,275.56,28.56,31.68,33.89,1.01,1.01,1.0,60.02,65,82
2362,2162787,2023-08-30 09:50:45,0.39,241.94,212.83,255.65,258.96,29.45,30.96,31.73,1.01,1.01,1.01,60.02,65,82
2363,2162791,2023-08-30 09:51:00,0.38,240.32,212.75,254.71,258.72,29.25,30.82,31.68,1.01,1.01,1.01,60.0,65,82
2364,2162794,2023-08-30 09:51:15,0.38,240.36,212.66,255.41,258.72,29.24,30.89,31.68,1.01,1.01,1.01,60.01,65,82
2365,2162798,2023-08-30 09:51:30,0.38,239.69,212.66,254.77,258.74,29.16,30.81,31.68,1.01,1.01,1.01,59.96,65,82
2366,2162801,2023-08-30 09:51:45,0.38,240.24,212.89,254.83,259.29,29.27,30.85,31.77,1.01,1.01,1.01,60.01,65,82
2367,2162806,2023-08-30 09:52:00,0.38,239.91,212.71,247.61,252.12,29.2,29.98,30.8,1.01,1.01,1.01,59.99,65,82
2368,2162811,2023-08-30 09:52:15,0.38,240.19,212.68,247.86,252.23,29.23,30.03,30.8,1.01,1.01,1.01,59.97,65,82
2369,2162813,2023-08-30 09:52:30,0.37,235.56,212.71,243.33,247.82,28.68,29.45,30.26,1.01,1.01,1.01,60.03,65,82
2370,2162819,2023-08-30 09:52:45,0.37,235.24,212.67,243.15,248.04,28.64,29.42,30.28,1.01,1.01,1.01,59.99,65,82
2371,2162823,2023-08-30 09:53:00,0.37,235.66,212.44,243.35,248.44,28.66,29.42,30.3,1.01,1.01,1.01,59.99,65,82
2372,2162826,2023-08-30 09:53:15,0.37,234.53,212.51,243.22,248.29,28.53,29.39,30.31,1.01,1.01,1.01,59.96,65,82
2373,2162831,2023-08-30 09:53:30,0.37,235.35,212.39,243.38,247.87,28.61,29.4,30.23,1.01,1.01,1.01,59.98,65,82
2374,2162835,2023-08-30 09:53:45,0.37,231.43,212.32,243.01,244.84,28.11,29.33,29.87,1.01,1.01,1.01,59.99,65,82
2375,2162837,2023-08-30 09:54:00,0.36,231.38,212.49,242.94,243.46,28.11,29.36,29.74,1.01,1.01,1.01,60.0,65,82
2376,2162843,2023-08-30 09:54:15,0.41,258.88,212.14,268.88,277.73,31.72,32.61,34.15,1.0,1.0,1.0,60.0,65,82
2377,2162846,2023-08-30 09:54:30,0.41,260.84,212.25,271.43,279.37,31.98,32.95,34.37,1.0,1.0,1.0,60.0,65,82
2378,2162849,2023-08-30 09:54:45,0.41,249.48,212.16,261.76,281.16,30.57,31.72,34.56,1.0,1.0,1.0,60.02,65,82
2379,2162855,2023-08-30 09:55:00,0.39,249.39,212.2,259.82,272.7,30.56,31.52,33.54,1.0,1.0,1.0,60.01,65,82
2380,2162857,2023-08-30 09:55:15,0.4,249.81,212.03,266.03,279.08,30.59,32.24,34.3,1.0,1.0,1.0,60.01,65,82
2381,2162861,2023-08-30 09:55:30,0.41,252.64,211.98,268.44,278.68,30.93,32.53,34.25,1.0,1.0,1.0,59.97,65,82
2382,2162867,2023-08-30 09:55:45,0.41,256.29,211.87,268.64,278.59,31.36,32.54,34.22,1.0,1.0,1.0,60.02,65,82
2383,2162870,2023-08-30 09:56:00,0.41,255.89,211.87,267.61,285.35,31.32,32.41,35.05,1.0,1.0,1.0,59.99,65,82
2384,2162874,2023-08-30 09:56:15,0.41,257.06,211.86,268.6,282.42,31.43,32.54,34.7,1.0,1.0,1.0,59.99,65,82
2385,2162878,2023-08-30 09:56:30,0.41,256.21,211.6,273.33,281.48,31.3,33.08,34.53,1.0,1.0,1.0,60.01,65,82
2386,2162881,2023-08-30 09:56:45,0.42,260.62,211.86,273.43,285.8,31.89,33.12,35.11,1.0,1.0,1.0,60.04,65,82
2387,2162885,2023-08-30 09:57:00,0.42,260.93,211.76,274.23,286.32,31.9,33.21,35.16,1.0,1.0,1.0,60.04,65,82
2388,2162891,2023-08-30 09:57:15,0.42,263.86,211.88,273.72,286.47,32.28,33.18,35.17,1.0,1.0,1.0,60.0,65,82
2389,2162893,2023-08-30 09:57:30,0.38,250.09,211.59,236.95,324.99,29.65,28.5,39.86,0.97,1.01,1.0,59.99,65,82
2390,2162897,2023-08-30 09:57:45,0.37,221.72,212.17,234.55,253.2,27.09,28.22,30.95,1.0,1.01,1.01,60.02,65,82
2391,2162902,2023-08-30 09:58:00,0.36,219.71,211.91,234.3,253.02,26.8,28.17,30.87,1.0,1.01,1.01,59.99,65,82
2392,2162906,2023-08-30 09:58:15,0.36,218.85,212.41,226.37,245.51,26.75,27.33,29.97,1.0,1.01,1.01,59.98,65,82
2393,2162909,2023-08-30 09:58:30,0.35,218.34,213.34,218.11,240.28,26.81,26.46,29.35,1.0,1.01,1.01,60.03,65,82
2394,2162914,2023-08-30 09:58:45,0.36,229.86,213.24,218.24,254.96,28.28,26.48,31.13,1.0,1.01,1.01,60.02,65,82
2395,2162919,2023-08-30 09:59:00,0.36,229.59,213.07,219.22,253.96,28.22,26.59,30.99,1.0,1.01,1.01,59.95,65,82
2396,2162921,2023-08-30 09:59:15,0.36,228.61,212.66,219.05,254.12,28.05,26.48,30.97,1.0,1.01,1.01,59.97,65,82
2397,2162926,2023-08-30 09:59:30,0.36,227.31,213.21,218.3,252.35,27.96,26.48,30.82,1.0,1.01,1.01,59.96,65,82
2398,2162931,2023-08-30 09:59:45,0.38,249.59,213.1,240.93,276.51,30.65,29.35,34.04,1.0,1.0,1.01,60.02,65,82
2399,2162935,2023-08-30 10:00:00,0.39,249.02,212.91,241.07,275.8,30.56,29.33,33.93,1.0,1.0,1.01,60.02,65,82
2400,2162939,2023-08-30 10:00:15,0.39,246.46,213.37,240.83,279.38,30.32,29.37,34.44,1.0,1.0,1.0,59.96,65,82
2401,2162942,2023-08-30 10:00:30,0.39,241.94,212.96,237.48,272.58,29.71,28.89,33.55,1.0,1.0,1.0,60.0,65,82
2402,2162946,2023-08-30 10:00:45,0.39,245.94,212.85,238.05,281.43,30.17,28.94,34.6,1.0,1.0,1.0,59.97,65,82
2403,2162949,2023-08-30 10:01:00,0.39,246.55,213.15,238.24,276.14,30.29,29.02,34.0,1.0,1.0,1.0,59.96,65,82
2404,2162955,2023-08-30 10:01:15,0.39,245.69,213.1,238.35,274.3,30.18,29.02,33.79,1.0,1.0,1.0,59.99,65,82
2405,2162958,2023-08-30 10:01:30,0.39,246.04,212.96,238.91,275.15,30.2,29.06,33.88,1.0,1.0,1.0,60.02,65,82
2406,2162963,2023-08-30 10:01:45,0.39,243.83,213.06,243.99,280.44,29.96,29.68,34.57,1.0,1.01,1.0,59.97,65,82
2407,2162966,2023-08-30 10:02:00,0.39,243.84,212.76,245.53,281.65,29.91,29.81,34.68,1.0,1.01,1.0,60.02,65,82
2408,2162971,2023-08-30 10:02:15,0.39,244.13,212.9,245.22,281.35,29.97,29.8,34.65,1.0,1.01,1.0,60.02,65,82
2409,2162975,2023-08-30 10:02:30,0.42,248.05,212.72,266.87,299.24,30.42,32.36,36.88,1.0,1.01,1.0,60.0,65,82
2410,2162979,2023-08-30 10:02:45,0.42,251.23,212.63,266.03,298.23,30.8,32.28,36.74,1.0,1.01,1.0,59.99,65,82
2411,2162981,2023-08-30 10:03:00,0.42,249.76,212.82,266.04,297.95,30.66,32.31,36.74,1.0,1.01,1.0,60.03,65,82
2412,2162987,2023-08-30 10:03:15,0.42,250.58,212.65,267.27,299.44,30.73,32.44,36.89,1.0,1.01,1.0,60.01,65,82
2413,2162990,2023-08-30 10:03:30,0.39,228.92,212.88,245.04,274.41,28.12,29.57,33.75,1.0,1.01,1.0,59.97,65,82
2414,2162994,2023-08-30 10:03:45,0.38,228.95,212.93,244.86,274.85,28.13,29.54,33.81,1.0,1.01,1.0,60.03,65,82
2415,2162999,2023-08-30 10:04:00,0.38,230.9,213.11,244.78,274.44,28.39,29.57,33.8,1.0,1.01,1.0,60.03,65,82
2416,2163001,2023-08-30 10:04:15,0.38,230.26,212.9,244.1,274.11,28.29,29.44,33.73,1.0,1.01,1.0,60.02,65,82
2417,2163006,2023-08-30 10:04:30,0.37,225.4,212.88,256.96,253.18,27.48,31.09,31.19,1.01,1.01,1.0,59.98,65,82
2418,2163010,2023-08-30 10:04:45,0.37,223.53,212.74,249.05,247.67,27.22,30.13,30.46,1.01,1.01,1.0,60.01,65,82
2419,2163014,2023-08-30 10:05:00,0.37,226.64,212.84,248.88,246.63,27.61,30.13,30.35,1.01,1.01,1.0,60.02,65,82
2420,2163018,2023-08-30 10:05:15,0.41,266.1,212.7,287.36,281.29,32.67,34.97,34.68,1.0,1.0,1.0,60.03,65,82
2421,2163022,2023-08-30 10:05:30,0.42,264.96,212.61,283.64,281.86,32.52,34.5,34.74,1.0,1.0,1.0,60.0,65,82
2422,2163026,2023-08-30 10:05:45,0.43,271.7,211.64,285.22,288.44,33.24,34.5,35.4,1.0,1.0,1.0,59.99,65,82
2423,2163029,2023-08-30 10:06:00,0.43,265.51,211.5,284.9,283.94,32.46,34.43,34.82,1.0,1.0,1.0,59.98,65,82
2424,2163034,2023-08-30 10:06:15,0.42,266.42,211.28,286.39,283.93,32.52,34.6,34.78,1.0,1.0,1.0,60.02,65,82
2425,2163039,2023-08-30 10:06:30,0.42,266.37,211.14,287.07,283.89,32.46,34.68,34.75,1.0,1.0,1.0,60.02,65,82
2426,2163043,2023-08-30 10:06:45,0.42,262.12,211.29,285.1,284.58,31.98,34.43,34.88,1.0,1.0,1.0,60.01,65,82
2427,2163047,2023-08-30 10:07:00,0.42,257.0,211.54,283.82,282.85,31.38,34.32,34.71,1.0,1.0,1.0,60.01,65,82
2428,2163050,2023-08-30 10:07:15,0.42,259.72,211.4,282.99,282.31,31.71,34.21,34.6,1.0,1.0,1.0,59.97,65,82
2429,2163054,2023-08-30 10:07:30,0.44,279.79,211.22,284.29,305.28,34.11,34.34,37.4,1.0,1.0,1.0,59.99,65,82
2430,2163058,2023-08-30 10:07:45,0.45,299.45,211.22,299.19,306.99,36.52,36.15,37.61,1.0,1.0,1.0,59.97,65,82
2431,2163061,2023-08-30 10:08:00,0.45,298.11,211.63,287.7,296.8,36.42,34.77,36.41,1.0,1.0,1.0,60.0,65,82
2432,2163066,2023-08-30 10:08:15,0.42,248.64,211.35,235.76,266.26,30.32,28.38,32.36,1.0,1.01,1.01,59.99,65,82
2433,2163070,2023-08-30 10:08:30,0.38,253.9,211.05,240.15,265.86,30.91,28.92,32.24,1.0,1.0,1.01,59.98,65,82
2434,2163075,2023-08-30 10:08:45,0.38,249.46,211.25,239.85,264.34,30.37,28.89,32.12,1.0,1.01,1.01,60.01,65,82
2435,2163078,2023-08-30 10:09:00,0.38,246.54,211.76,239.35,263.1,30.1,28.88,32.07,1.0,1.01,1.01,59.99,65,82
2436,2163081,2023-08-30 10:09:15,0.38,247.99,210.54,239.88,262.72,30.1,28.8,31.79,1.0,1.01,1.01,59.99,65,82
2437,2163086,2023-08-30 10:09:30,0.38,248.92,211.42,240.0,263.4,30.35,28.92,32.07,1.0,1.01,1.01,59.98,65,82
